ID_VAGA,DATA_CONSULTA,TITULO,EMPRESA,LOCAL,ANUNCIANTE,DESCRICAO,POSTADO_EM,REGIME,REMOTO,QUALIFICACOES,RESPONSABILIDADES,BENEFICIOS,BUSCA,DATA_ANUNCIO
eyJqb2JfdGl0bGUiOiJTdXByaW1lbnRvcyBlIEF0ZW5kaW1lbnRvIiwiY29tcGFueV9uYW1lIjoiUExBU1RJQ09TIE0gQiBMVERBLiIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiX3dVcVpoa3FZaGxmcGdOZkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:02 UTC,Suprimentos e Atendimento,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Descrição do Cargo

O Almoxarife (2º turno) é responsável por fornecer matérias-primas e insumos à linha de produção, garantindo a disponibilidade adequada e o atendimento eficaz às necessidades da equipe.

Habilidades e Qualificações
• Ensino médio completo;
• Experiência na função;
• Conhecimento básico em pacote office;
• Residir em Pedreira/SP ou cidades próximas.

Benefícios

Um ambiente de trabalho dinâmico e desafiador, com oportunidades de crescimento e desenvolvimento profissional.",há 11 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-16
eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBkZSBNYW51dGVuw6fDo28iLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IjRjeUxoWUp6OFFVRWc2RTdBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:02 UTC,Auxiliar de Manutenção,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Requisitos: ensino médio completo. Necessária experiência comprovada em carteira. Desejável vivência com manutenção ou atividades correlatas em imobiliárias. Conhecimento em reparos domésticos, hidráulicos e elétricos. Cnh ab e moto. Atividades: responsável por atender solicitações de reparos e manter a manutenção preventiva em imóveis e terrenos. Quando necessário realizar limpeza dos imóveis. Manutenção em jardins. Trabalhar oferecendo suporte necessário em atividades diárias na imobiliária. De segunda á sexta das 07:00 ás 16:00 e sábado das 07:00 ás 11:00.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJBYmFzdGVjZWRvciBkZSBMaW5oYSBQcm9kdXRpdmEiLCJjb21wYW55X25hbWUiOiJQTEFTVElDT1MgTSBCIExUREEuIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJWV2xuaGYzd1VJTGI1ZTBSQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:42:02 UTC,Abastecedor de Linha Produtiva,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Resumo

A PLASTICOS M B LTDA. está procurando por um profissional experiente em abastecimento de máquinas injetoras de plástico para se juntar à nossa equipe.

Funções do Cargo:

Abastecer insumos e alimentar a linha produtiva;

Acompanhar as ordens de produção;

Organizar embalagens de produtos semi-acabados e acabados;

Realizar auto-controle, retrabalhos, identificações, embalagem e movimentação de produtos semi-acabados.

Requisitos:
• Ensino médio;
• Necessária experiência em abastecimento de máquinas injetoras de plástico;
• Residir em Pedreira ou cidades próximas.

Benefícios:

Possibilidade de crescimento e desenvolvimento dentro da empresa;

Trabalho em uma equipe dinâmica e motivada;

Oportunidade de contribuir para o sucesso da PLASTICOS M B LTDA.",há 26 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-01
eyJqb2JfdGl0bGUiOiJPcGVyYWRvciBkZSBGb3JqYSIsImNvbXBhbnlfbmFtZSI6IkVtcGxveWVyIFPDo28gUGF1bG8iLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6ImJkeVF5MGFJeFlITjF4WnJBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:04 UTC,Operador de Forja,Employer São Paulo,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Empresa localizada na cidade de são paulo/sp do ramo recursos humanos, com 500 funcionários, contrata operador de loja
Requisitos:
- trabalhar em equipe;
- desejável conhecimento de operações de caixa;
- disponibilidade de horário;
- ensino médio completo.

Vale-transporte; convênio odontológico; seguro de vida; benefício família (valor mensal de R$ 125,00 liberado para compras na loja).
Responsabilidades:
- atendimento ao cliente;
- reposição de produtos;
- operar caixa;
- vendas;
- conferência de mercadorias.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJTdXNoaW1hbiIsImNvbXBhbnlfbmFtZSI6IkNvbmZpZGVuY2lhbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiNnJDNVRVc2xudlZVYzE5QUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:04 UTC,Sushiman,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Compartilhar... Vaga para sushiman
Horário noturno
Bairro da pedreira.
Belém – pa .",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJDb29yZGVuYWRvciBkZSBDZW50cm9zIGRlIERpc3RyaWJ1acOnw6NvIiwiY29tcGFueV9uYW1lIjoiUGFsw6FjaW8gRGEgQXJ0ZSIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoibEd1ZTlVNUtRbVRtbkJwYUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:04 UTC,Coordenador de Centros de Distribuição,Palácio Da Arte,"Pedreira, SP",BeBee,"• *Resumo da Vaga**

O Palácio Da Arte está procurando por um profissional motivado e organizado para ocupar o cargo de Coordenador de Centros de Distribuição.
• *Descrição do Trabalho**

Nesta função, você será responsável pela gestão dos centros de distribuição, garantindo que os pedidos sejam separados e embalados com eficiência.
• *Requisitos Essenciais**

- 2° grau completo;
- Disponibilidade para início imediato;
- Conhecimento em rotinas e processos de expedição;
- Experiência em embalagem;
• *Benefícios**

- Seguro de vida
- Vale-alimentação",há 7 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-20
eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBkZSBDdXN0b3MiLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6IllPdnBURkdTcWNEX1RkcU9BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:04 UTC,Analista de Custos,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Cargoanalista de custos
Requisitos:
experiência na função 3;
Superior completo;
Pós-graduação desejável.
Horario:comercial segunda a sexta feira.
Benefícios: plano de saúde; Restaurante no local; Convenio farmácia.Nomedantasia:confidencial",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJPcGVyYWRvciBkZSBNw6FxdWluYXMgSW5qZXRvcmFzIiwiY29tcGFueV9uYW1lIjoiUExBU1RJQ09TIE0gQiBMVERBLiIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoidzlxY1JreGFBVEVzZGNHSEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:04 UTC,Operador de Máquinas Injetoras,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Resumo da Vaga

O PLASTICOS M B LTDA. busca por um profissional para atuar como Operador de Máquinas Injetoras, responsável por preparar e regular processos de injeção.

Vagas:

- Preparar e regular processos de injeção garantindo o funcionamento do equipamento de acordo com a ficha técnica do processo.

Requisitos:

- Ensino médio completo (curso técnico em plásticos é um diferencial).

Tarefas:

- Regulagem de processos de injeção.

- Programação de robô.

- Troca de molde.

- Trabalho com polímeros.

Habilidades:

- Conhecimento básico em mecânica.

- Conhecimento básico em tryout e manutenção de moldes.

Local de Trabalho:

Pedreira ou cidades próximas.",há 11 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-16
eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBNZWPDom5pY28iLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6ImVIaUc3S3VRc0JzbkhuT05BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:04 UTC,Auxiliar Mecânico,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Preciso de auxiliar de mecânico, e soldador de escapamento!curriculos com para o e-Mail",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJUw6ljbmljbyBDb21lcmNpYWwiLCJjb21wYW55X25hbWUiOiJQbGFzdGljb3MgTSBCIEx0ZGEuIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJOQlppanBPSzVMUVA1RElEQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:42:04 UTC,Técnico Comercial,Plasticos M B Ltda.,"Pedreira, SP",BeBee,"Visão Geral da Empresa

Nossa empresa é uma das principais especialistas em produtos e serviços relacionados à indústria plástica.",há 3 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-24
eyJqb2JfdGl0bGUiOiJBZ2VudGUgZGUgUG9ydGFyaWEiLCJjb21wYW55X25hbWUiOiJDb25maWRlbmNpYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6Imo4b3JtUENPcTl2ZXVKMUdBQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:04 UTC,Agente de Portaria,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Precisa-Se de agente de portaria para realizar serviços pertinente a função em geral. Exigível: ensino médio completo, experiência {termosIntermediarios} na função comprovada em carteira. Desejável: conhecimentos básicos de informática e boa comunicação. Disponibilidade para trabalhar em turno de 12/36h, diurno ou noturno benefícios: , ticket alimentação e vale transporte. Obs: colocar no título do e-Mail agente de portaria",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJFc3BlY2lhbGlzdGEgZW0gQ29uZmVpdGFyaWEiLCJjb21wYW55X25hbWUiOiJidXNjb2pvYnMgQnJhc2lsIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJ2OF95Z1JwYXdtTEtiVmtVQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:42:04 UTC,Especialista em Confeitaria,buscojobs Brasil,"Pedreira, SP",BeBee,"Buscamos uma pessoa para reforçar nossa equipe de confeiteiros em Pedreira.
• *Responsabilidades:**
• Ser responsável pela produção, aprimoramento e desenvolvimento de novos produtos no setor de confeitaria.
• *Requisitos:*
• Necessário experiência comprovada em carteira.
• Conhecimentos práticos.
• Disponibilidade para estudos e novos aprendizados.
• *Benefícios:
• Vale transporte.
• Cesta básica.
• Moradia (em alojamento, caso haja disponibilidade para mudança).
• *Observações:
• Contratação CLT.
• Horário das 7 às 19 horas.
• Escala 12×36.
• Possibilidade de mudança de horário para segunda à sábado das 9 às 17:20.",há 1 dia,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-26
eyJqb2JfdGl0bGUiOiJUcmVpbmFkb3IgUHJvZmlzc2lvbmFsIGRlIEZ1dGVib2wiLCJjb21wYW55X25hbWUiOiJBbWF6b25hcnRlc2FuYWwiLCJhZGRyZXNzX2NpdHkiOiJQZWRyZWlyYSwgU1AiLCJodGlkb2NpZCI6Ik53Wl9Mdmhrb1JrYW12Zk1BQUFBQUE9PSIsInV1bGUiOiJ3K0NBSVFJQ0lHUW5KaGVtbHMiLCJnbCI6ImJyIiwiaGwiOiJwdCJ9,2025-03-27 12:42:04 UTC,Treinador Profissional de Futebol,Amazonartesanal,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Profissional de telemarketing tar experiência em telemarketing conhecimento em pacote office e facilidade em lidar com tecnologia experiência com técnicas de vendas perfil comercial, extrovertida, vontade de fazer acontecer! Inteligência emocional para trabalhar sob pressão. Desejável conhecimento em crm e réguas de comunicação residente do bairro pedreira ou mediações belém pa com o título profissional de telemarketing para o e-Mail: (Email Confidencial).",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJBbmFsaXN0YSBEZSBNYXJrZXRpbmciLCJjb21wYW55X25hbWUiOiJBY3R1YWwgU2VsZcOnw6NvIEUgU2VydmnDp29zIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJ0c3hNcU96eGtVQ1VEd2hyQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:42:04 UTC,Analista De Marketing,Actual Seleção E Serviços,"Pedreira, SP",BeBee,"Requisitos e Funções:

A bolsa de emprego está procurando um profissional com Ensino Superior em Marketing e/ou áreas correlatas, que tenha experiência na área e residir em Amparo, Jaguariúna ou Pedreira.

Tipo de Contratação: Efetivo / CLT

Quantidade: 1

Salário: A combinar

Turno: De segunda a sexta-feira, das 08:00 às 17:30

Local: Pedreira

Benefícios:
• Auxílio transporte;
• Refeição no local;
• Assistência médica;
• Convênio farmácia;",há 5 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-22
eyJqb2JfdGl0bGUiOiJFc3RhbXBhZG9yIiwiY29tcGFueV9uYW1lIjoiQ29uZmlkZW5jaWFsIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJUaXdlZVBMcnFzWk51bVdjQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:42:04 UTC,Estampador,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Ensino fundamental completo. experiência na função. Residir na região de pedreira.

Separar e preencher os moldes verificando a qualidade do produto, executar a operação de estampação e os registros de produção.",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJFc3BlY2lhbGlzdGEgZW0gUmVsYWNpb25hbWVudG8gQ29tZXJjaWFsIiwiY29tcGFueV9uYW1lIjoiU2ljb29iIEludGVncmFkbyIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoidERXelZ1a21UQTFLOGV3b0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:04 UTC,Especialista em Relacionamento Comercial,Sicoob Integrado,"Pedreira, SP",BeBee,"Visão Geral:

Sicoob Integrado busca por profissionais altamente qualificados para se juntarem à nossa equipe como Especialistas em Relacionamento Comercial.

Função:

Gerenciar e desenvolver relacionamentos comerciais com cooperados, identificando oportunidades de negócios e promovendo os produtos e serviços da cooperativa.

Requisitos:

Ensino Superior Completo em Administração de Empresas, Ciências Contábeis ou áreas afins. Bons conhecimentos em informática e habilidade em gerenciar a inadimplência dos clientes são necessários.

Benefícios:

Apoio à carreira e oportunidades de crescimento dentro da empresa.",há 3 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-24
eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBkZSBEUCIsImNvbXBhbnlfbmFtZSI6IkNvbmZpZGVuY2lhbCIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoid2dqM3ZlN2U3VVBCWHo0dkFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:04 UTC,Auxiliar de DP,Confidencial,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Cargoauxiliar de dp
Requisitos:
Ensino médio completo;
Necessário conhecimento em rotinas de fechamento de folha de pagamento, folha de ponto, documentos de admissão, ferias, rescisão e ;
Domínio em rotinas de controle de absenteísmo, atestados e treinamentos e acompanho a rotinas de recrutamento e seleção;
Desejável domínio em sistema integrado protheus;
Excel intermediário;
Residir em amparo, jaguariúna ou pedreira.Nomedantasia:confidencial",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJFc3BlY2lhbGlzdGEgZW0gQW7DoWxpc2UgZGUgTWVyY2FkbyIsImNvbXBhbnlfbmFtZSI6IlJpc2NoaW90byIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoic0xkWmpnZ3c0UXo0RFItNEFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:04 UTC,Especialista em Análise de Mercado,Rischioto,"Pedreira, SP",BeBee,"• *Sobre a Empresa:**

Rischioto é uma empresa que busca sempre estar à frente no mercado, proporcionando aos nossos clientes soluções inovadoras e eficazes.
• *Descrição da Vaga:

Buscamos um Especialista em Análise de Mercado para se juntar à nossa equipe! A pessoa indicada será responsável por coletar, organizar e analisar dados de mercado, fornecendo insights e recomendações à equipe comercial.

Além disso, o candidato selecionado elaborará relatórios periódicos com análises e tendências do setor, bem como manter-se atualizado sobre as últimas tendências e práticas em inteligência de mercado e implementar as melhores estratégias para a empresa.

Os requisitos incluem graduação em Administração, Marketing, Economia ou áreas relacionadas, experiência com análise de dados e inteligência de mercado em uma posição semelhante, conhecimento avançado em análise de dados e ferramentas de análise de mercado, fortes habilidades analíticas e capacidade de interpretar dados complexos.

Para ser considerado(a), você deve ter escolaridade mínima Ensino Superior e formação desejada em Administração de empresas, Economia ou Marketing. Além disso, é necessário ter habilitação para dirigir (A ou B) e veículo próprio.

A empresa oferece convênio médico, convênio odontológico, cesta básica, transporte e seguro de vida como benefícios.
• *Requisitos: **
• Graduação em Administração, Marketing, Economia ou áreas relacionadas;
• Experiência com análise de dados e inteligência de mercado em uma posição semelhante;
• Conhecimento avançado em análise de dados e ferramentas de análise de mercado;
• Fortes habilidades analíticas e capacidade de interpretar dados complexos;
• *Benefícios:
• Convênio médico;
• Convênio odontológico;
• Cesta básica;
• Transporte;
• Seguro de Vida;",há 6 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-21
eyJqb2JfdGl0bGUiOiJBbG1veGFyaWZlICgywrogdHVybm8pIiwiY29tcGFueV9uYW1lIjoiUExBU1RJQ09TIE0gQiBMVERBLiIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiWTF6VmZnYklLSzUtQWpWS0FBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:04 UTC,Almoxarife (2º turno),PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Resumo do cargo (50 palavras):

Realizar atendimento e suprimento à linha de produção, fornecer materiais na área industrial, receber fornecedores e realizar outras atividades necessárias ao setor.
Descrição do Cargo

O cargo visa garantir o fluxo contínuo de materiais para a produção. O profissional será responsável por fornecer materiais da linha de produção, supervisionar os estoques e gerenciar as entregas dos fornecedores.
Instruções
• Fornecer materiais da linha de produção em tempo hábil;
• Supervisionar os estoques e garantir que estejam sempre atualizados;
• Gerenciar as entregas dos fornecedores e garantir que sejam feitas com regularidade;
• Manter registros das entregas e saídas de materiais;
Requisitos
• Nível médio completo;
• Experiência na função;
• Conhecimento básico em pacote office;
• Capacidade de trabalhar em equipe;
• Vigilância constante sobre os estoques e sua localização;
Horário de Trabalho

Segunda-feira a sábado, turno 2° (13h40 às 22h00).",há 3 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-24
eyJqb2JfdGl0bGUiOiJBdXhpbGlhciBkZSBMb2phIiwiY29tcGFueV9uYW1lIjoiQSBHb3VybWV0IEEgQ2FzYSBEb3MgQ2hlZmVzIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiI1djl5SHgzbkF1MUh0cTlNQUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:42:04 UTC,Auxiliar de Loja,A Gourmet A Casa Dos Chefes,"Pedreira, SP",Trabalha Brasil,"Descrição Geral:Atendimento ao cliente presencial, telefone, watsapp, reposição de mercadorias e limpeza gondolas.

De seg. a sexta das 08:30 as 17:30hr (1 hora de almoço)
De sábado e domingo: das 09:00 as 17:30hr",N/A,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-27
eyJqb2JfdGl0bGUiOiJBbG1veGFyaWZlIiwiY29tcGFueV9uYW1lIjoiRXN0cmF0IFJIIiwiYWRkcmVzc19jaXR5IjoiUGVkcmVpcmEsIFNQIiwiaHRpZG9jaWQiOiJTREVSRHNYSkowbHA4enZ3QUFBQUFBPT0iLCJ1dWxlIjoidytDQUlRSUNJR1FuSmhlbWxzIiwiZ2wiOiJiciIsImhsIjoicHQifQ==,2025-03-27 12:42:06 UTC,Almoxarife,Estrat RH,"Pedreira, SP",BeBee,"Almoxarife para unidades de Pedreira e Amparo - SP. Oportunidade de trabalhar em equipe, com organização e proatividade.
Descrição da Vaga

O nosso cliente, empresa do setor de construção civil, busca um profissional organizado e proativo para atuar como Almoxarife em suas unidades de Pedreira ou Amparo - SP.
Responsabilidades
• Receber materiais, conferindo se estão de acordo com o pedido realizado e realizando a identificação correta;
• Controle de estoque de materiais para obras, mantendo organização e documentação atualizadas;
• Controle de patrimônio (ativo imobilizado), garantindo inventário preciso e conservação dos bens da empresa;
• Organização de arquivos e controle via sistema ERP;
• Gestão de materiais, como EPIs e outros itens essenciais para as obras;
• Bom relacionamento com a equipe de obras, garantindo integração e fluidez nos processos.
Hora de Trabalho

Segunda a Quinta: Das 07h às 17h; Sexta-feira: Das 07h às 16h.
Benefícios
• Transporte fretado para maior comodidade;
• Café e almoço no local;
• Vale alimentação de R$ 149,00;
• Oportunidade de horas extras diárias, potencializando seus ganhos.
Local de Trabalho

Pedreira ou Amparo - SP.
Tipo de Contratação

CLT, vínculo formal com todos os direitos garantidos.",há 3 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-24
eyJqb2JfdGl0bGUiOiJBYmFzdGVjZWRvciBEZSBQcm9kdcOnw6NvIiwiY29tcGFueV9uYW1lIjoiUExBU1RJQ09TIE0gQiBMVERBLiIsImFkZHJlc3NfY2l0eSI6IlBlZHJlaXJhLCBTUCIsImh0aWRvY2lkIjoiY05OaU5JNnNqMHg0WkQxdUFBQUFBQT09IiwidXVsZSI6IncrQ0FJUUlDSUdRbkpoZW1scyIsImdsIjoiYnIiLCJobCI6InB0In0=,2025-03-27 12:42:06 UTC,Abastecedor De Produção,PLASTICOS M B LTDA.,"Pedreira, SP",BeBee,"Requisitos:
• Ensino médio;
• Necessária experiência em abastecimento de máquinas injetoras de plástico;
• Residir em Pedreira ou cidades próximas.

Responsabilidade:
• Abastecer insumos, alimentar linha produtiva;
• Acompanhar ordens de produção;
• Organizar embalagens de produtos (semi acabado e/ou acabado);
• Identificar e resolver problemas de qualidade em produtos semi-acabados;
• Fazer a movimentação de produtos semi-acabados para o processo de acabamento;
• Acompanhar as etapas do processo produtivo e identificar oportunidades para otimização de tempo e recursos.",há 6 dias,Tempo integral,None,N/A,N/A,N/A,PEDREIRA,2025-03-21
